artist_familiarity;artist_hotttnesss;artist_id;idx_artist_mbtags;artist_name;loudness;song_id;tempo;song_hotttnesss;time_signature;title;key
b'0.46214060020703507';b'0.32138373011129995';b'ARBGJLS11F4C83D4B9';b'0';b'Xmilk';b'-4.633';b'SOHDDHR12AB0183552';b'104.153';b'nan';b'4';b'Sense And Trick';b'9'
b'0.8302522617224859';b'0.5079658021593736';b'ARYO9BU1187B9ADA88';b'0';b'Porcupine Tree';b'-7.982';b'SOJEVZW12A8C133988';b'124.04';b'0.8251735403780842';b'5';b'Waiting';b'6'
b'0.49555965151406806';b'0.34919221761645924';b'AR3WMW01187B9921F7';b'0';b'Schizoid';b'-1.925';b'SOIPNSZ12A8C144128';b'86.091';b'nan';b'3';b'Grim Prospects (Version 2 Remix)';b'5'
b'0.8331785608902065';b'0.6822631767638205';b'AR6PJ8R1187FB5AD70';b'0';b'Shakira Featuring Wyclef Jean';b'-5.152';b'SOEHWGF12A6D4F8B2B';b'100.023';b'0.7373853102276186';b'4';"b""Hips Don't Lie (featuring Wyclef Jean)""";b'10'
b'0.5542264666164733';b'0.4249318351787764';b'ARZ507V1187FB4425E';b'0';b'Ragheb Alama';b'-8.804';b'SOOODKC12AB018462F';b'191.196';b'0.0';b'4';"b""A'chek Ouyounik (2009 Digital Remaster)""";b'7'
b'0.669500125220809';b'0.544446276903691';b'AR5LZJD1187FB4C5E5';b'0';b'Britt Nicole';b'-5.157';b'SOGXFIF12A58A78CC4';b'160.165';b'0.2364201822307364';b'4';b'Hanging On (Medium Key Performance Track Without Background Vocals)';b'6'
b'0.4415934415039667';b'0.3828699558929602';b'AREEMIN11F4C848971';b'0';b'Gil Semedo';b'-6.284';b'SOEWQYW12AB0183FDE';b'150.666';b'0.39200877147130697';b'5';b'Festa';b'11'
b'0.8392753929272774';b'0.5507620846559074';b'AR6XPWV1187B9ADAEB';b'0';b'Foo Fighters';b'-5.699';b'SODOLVO12B0B80B2F4';b'152.127';b'nan';b'4';b'Hell';b'7'
b'0.6048204319182022';b'0.3838774936335668';b'AR7BMMV1187FB5B2D7';b'0';b'Robben Ford';b'-11.976';b'SOOSYMY12AB01888CD';b'154.322';b'0.47212111953959446';b'4';b'I Got Over It (Album Version)';b'11'
b'0.632242851125503';b'0.45343579119347505';b'ARC6UC81187B989062';b'0';b'Hem';b'-15.736';b'SOIKIJC12AC3DFB3D2';b'89.86';b'0.3603705827121406';b'1';b'Have Yourself A Merry Little Christmas';b'5'
b'0.5604116856288465';b'0.3419045735408989';b'ARCLCFS1187B9AE476';b'0';b'Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd';b'-24.597';b'SOQDTZG12A8C1442E3';b'169.775';b'nan';b'3';b'Ernesto Nazareth';b'9'
b'0.6180027149087712';b'0.3494763271978497';b'ARU9KWP1187B98B2A7';b'0';b'Busdriver';b'-6.258';b'SOCQWKZ12A8C13CE4C';b'155.038';b'0.5194030457366698';b'4';b'(Bloody Paw On The) Kill Floor';b'6'
b'0.40616663491395866';b'0.272385459553457';b'ARWAPYC1187FB3FCAF';b'0';b'S.U.P';b'-8.161';b'SOIFOLA12AB017CDA1';b'137.862';b'nan';b'4';b'The Cube (Live)';b'11'
b'0.3266997281304141';b'0.3050742624735008';b'ARTFLEU1269FCD1FE3';b'0';b'Ana Bekuta';b'-13.703';b'SOQPJUL12AB0189379';b'160.261';b'nan';b'5';b'Kako mi je pitas sad';b'0'
b'0.6279973897229263';b'0.3653396527140089';b'ARILV5E1187B9959C8';b'0';b'Boogie Pimps';b'-6.751';b'SOKHVZO12AB0184C4D';b'83.326';b'0.0';b'3';b'Get Back Down';b'1'
b'0.39257016560810254';b'0.31398973328035057';b'ARHXBJI1241B9C8B7F';b'0';b'DJ Dips';b'-6.248';b'SOOIZTH12AB018C12E';b'86.689';b'nan';b'3';b'Gerra De De';b'1'
b'0.44104996018435266';b'0.35300068828370523';b'ARSF4161187B9B449F';b'0';b'The Gone Jackals';b'-12.772';b'SOTWWBZ12AB01845E0';b'135.175';b'0.4952936212921635';b'3';b'Not Buried Deep Enough';b'4'
b'0.5837732649218371';b'0.3432756605456756';b'ARGR9FY1187FB4D0E7';b'0';b'Aberdeen';b'-12.658';b'SOOZKNQ12A6D4F6FD4';b'90.908';b'nan';b'3';b'Beyond the Light';b'9'
b'0.5470785691342652';b'0.33364914079207836';b'ARVKAWO11F50C47C9A';b'0';b'Pentangle';b'-12.053';b'SOGDFIT12AB018528B';b'179.501';b'nan';b'1';b'Rain And Snow';b'5'
b'0.4531710070713659';b'0.3008559001020913';b'ARHSAFX1187B98E89A';b'0';b'Brian Keane';b'-29.295';b'SOMISOP12AC468D9D5';b'117.667';b'nan';b'3';b'Battle Of The Rosebud / Cries';b'4'
b'0.6338178816971488';b'0.3547257553023712';b'ARASSX21187FB528B7';b'0';b'Bizarre Inc';b'-9.062';b'SOUJISW12CF4E09416';b'139.91';b'nan';b'4';b'Miracle';b'11'
b'0.4837038071043691';b'0.35162446889739807';b'ARTEGHH1187FB435C8';b'0';b'Bebo & Cigala';b'-14.509';b'SOKEXTF12A8C13AE7E';b'132.967';b'0.6765489056009939';b'1';b'Inolvidable';b'2'
b'0.46519473334248795';b'0.3622840901263234';b'ARZ05QG1187FB3843E';b'0';b'Byther Smith';b'-11.702';b'SONETAN12A58A7ACEB';b'117.168';b'0.4373517613872757';b'3';b'I Wish My Mother Was Here';b'1'
b'0.5744007886920006';b'0.4460715844124553';b'ARRH2S81187B98C8AA';b'0';b'Bongzilla';b'-6.788';b'SOJKDKH12A58A761A2';b'95.882';b'0.46054128135865785';b'4';b'Witch Weed (Live)';b'9'
b'0.9160582384829289';b'0.5354083792298137';b'ARKZJ301187FB521B2';b'0';b'Lily Allen';b'-5.871';b'SOFJNQR12A6D4FAE92';b'156.097';b'0.5669884440404037';b'4';b'U Killed It';b'9'
b'0.33462887799488394';b'0.17306799943289988';b'AR87OXB1187FB39E0B';b'0';b'The Willis Brothers';b'-9.258';b'SOKZTUH12AB018B938';b'121.983';b'nan';b'3';b'Give Me 40 Acres (To Turn This Rig Around)';b'7'
b'0.4580551793630036';b'0.37176089539478846';b'AR0LVFQ1187B9A84E0';b'0';b'Jason Miles';b'-9.716';b'SOMBQEO12A8C135018';b'101.03';b'0.2538347361322313';b'4';b'Voices On The Corner';b'10'
b'0.5832316045878672';b'0.41144814277843267';b'ARV2V751187FB4330F';b'0';b'Rah Digga (Featuring Outsidaz)';b'-7.307';b'SOSYVIZ12A8C141964';b'201.802';b'0.4051157216913865';b'3';b'The Last Word (Amended Version)';b'7'
b'0.6264363817515622';b'0.3742711738564048';b'AR3PN3R1187FB4CEBD';b'0';b'Horace Andy';b'-10.173';b'SOAESJW12A8C137CC2';b'102.055';b'0.34580223396532944';b'1';b'Musical Episode';b'10'
b'0.5150440564086359';b'0.31669216154699004';b'ARGNGRI11E2835D567';b'0';b'Tam Tam Go!';b'-7.684';b'SORKRKK12A8C13C12F';b'119.524';b'nan';b'4';b'Spanish Shuffle (Album Version)';b'9'
b'0.7111657865776896';b'0.46682699252718746';b'ARBJSO81187B9BA09B';b'0';b'Soda Stereo';b'-11.356';b'SOVRJYX12AB01844E1';b'91.328';b'0.5473248320344863';b'4';b'Terapia De Amor Intensiva';b'7'
b'0.5107945770326273';b'0.3941275766079933';b'ARETCTY1187FB4C033';b'0';b'LORE';b'-8.147';b'SOMOHEI12AB018785F';b'130.062';b'0.4943573242520118';b'4';b'Haunting';b'8'
b'0.6900801237874965';b'0.4667756219262354';b'ARQXR6R1187FB46FD6';b'0';b'Soul Asylum';b'-6.582';b'SOOGRLD12A8C132B2F';b'68.734';b'0.3603705827121406';b'4';b'Lies Of Hate';b'11'
b'0.34255895406764664';b'0.29265645350931985';b'ARP8TSJ1187FB54852';b'0';b'Carl Doy with NZSO';b'-16.527';b'SODAEVD12AB01886BB';b'94.658';b'0.0';b'3';b'The First Noel';b'2'
b'0.8045235206697148';b'0.5864333787181634';b'AR6892W1187B9AC71B';b'0';b'Placebo';b'-7.255';b'SODWXQV12A6310F10D';b'108.264';b'0.8737024949104306';b'4';b'English Summer Rain';b'10'
b'0.588370653419241';b'0.41323788392454475';b'ARN5W1B1187B98BE10';b'0';b'Warrior King';b'-4.779';b'SOXSUNF12A8C134195';b'241.877';b'0.5375039041917102';b'4';b'Empress So Divine';b'10'
b'0.39413853984589253';b'0.29153972708877773';b'ARQGYP71187FB44566';b'0';b'Jimmy Wakely';b'-14.123';b'SOHCYVK12AB017BBF2';b'109.065';b'0.46264318259167037';b'1';b'Beautiful Brown eyes';b'2'
b'0.5860000582801564';b'0.4095505953637158';b'AR02PUA1187FB52574';b'0';b'Delta 9';b'-9.506';b'SOCLQKJ12AF72A4AB0';b'109.636';b'nan';b'5';b'Infidel';b'2'
b'0.4449264128834222';b'0.3448144687039853';b'ARQDYV0119B866800F';b'0';b'Gertrudis';b'-12.385';b'SOQPPKZ12A58A7B1EC';b'97.76';b'0.3231121208952123';b'4';b'Intro';b'9'
b'0.34193743406526556';b'0.24424364253565956';b'ARHVU591187B99F46A';b'0';b'The Nightraver & The Magican';b'-5.483';b'SOCWXYM12AB018BDF3';b'184.981';b'0.0';b'4';b'Drop the Bass';b'6'
b'0.41861066161587035';b'0.28369917555463986';b'ARYECMK1187FB5C081';b'0';b'Lady May';b'-5.444';b'SOTYCYE12AC468AA08';b'188.056';b'nan';b'3';b'The Boss';b'1'
b'0.6869889546292448';b'0.6066301517291853';b'ARX9YIP1187B98A656';b'0';b'RUN-DMC';b'-12.75';b'SOTVEKK12A8C1392E1';b'119.67';b'nan';b'4';b'Hard Times';b'1'
b'0.6987704777958721';b'0.39945172400502926';b'AR1PCLK1187FB5BBFF';b'0';b'Angelo Badalamenti';b'-18.349';b'SOYDHCW12A6D4F9A2E';b'61.883';b'0.6153722556990726';b'1';"b""Jeffrey's Dark Side""";b'6'
b'0.44625666654061785';b'0.3463575222425513';b'AR0G47L1187B98CC6D';b'0';b'Frank Chacksfield';b'-20.964';b'SOGBJSK12AB018D052';b'0.0';b'nan';b'1';b'Someone to Watch Over Me';b'7'
b'0.6095389916189053';b'0.48213108105290364';b'ARTW7I31187B9A4CA9';b'0';b'!!!';b'-7.901';b'SOYHNTG12A6D4F5703';b'193.978';b'0.0';b'4';b'Myth Takes';b'11'
b'0.38629190104193534';b'0.3676398705552997';b'ARPPURC1187B990FB7';b'0';b'Bert Kaempfert And His Orchestra';b'-10.328';b'SOHGAJH12A6D4F8F58';b'105.181';b'nan';b'1';b'Just As Much As Ever';b'0'
b'0.8011364496076413';b'0.6055071356905752';b'AR10USD1187B99F3F1';b'0';b'Silverstein';b'-1.998';b'SOZEHMC12A6D4F9F30';b'108.499';b'0.6586239272874229';b'4';b'Always And Never (Album Version)';b'2'
b'0.8087849615373134';b'0.59362436552686';b'AR74Q3R1187B9B24C3';b'0';b'Nightwish';b'-4.144';b'SOAKXET12CF5F86E71';b'143.97';b'nan';b'4';b'Escapist';b'3'
b'0.6357570221000797';b'0.3794369722404727';b'AR0X3JJ1187FB3A9A7';b'0';b'Hank Locklin';b'-9.668';b'SOCTSJA12AC9618325';b'165.668';b'0.0';b'3';b'Filipino Baby';b'9'
b'0.33214878452045876';b'0.3175048563569101';b'ARKUP6H1187FB3F8E3';b'0';b'Cesar Camargo Mariano/Helio Delmiro';b'-11.877';b'SOSTFTW12A8C13B84A';b'163.167';b'nan';b'4';b'Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente';b'9'
b'0.4736267275300054';b'0.3784984931062794';b'ARHRP6Q1187FB3F016';b'0';b'Buzzhorn';b'-5.627';b'SOLHFZF12AB018AB3E';b'144.836';b'0.1938578025491923';b'3';b'Pinned To The Ground (album version)';b'9'
b'0.4519777172804134';b'0.33135156482200656';b'AR558FS1187FB45658';b'0';b'40 Grit';b'-22.752';b'SOGDBUF12A8C140FAA';b'186.882';b'0.42744657148843085';b'3';b'Intro';b'11'
b'0.6028680667446589';b'0.44900243552230545';b'AREVWGE1187B9B890A';b'0';b'Bitter End';b'-14.041';b'SOFCHDR12AB01866EF';b'111.032';b'0.3347065490692206';b'3';b'Living Hell';b'10'
b'0.47021229568907263';b'0.3200869267523748';b'ARJIE2Y1187B994AB7';b'0';b'Line Renaud';b'-9.843';b'SOUPIRU12A6D4FA1E1';b'124.75';b'nan';b'3';b'Der Kleine Dompfaff';b'1'
b'0.9020629269028733';b'0.5546332305741549';b'ARPFHN61187FB575F6';b'0';b'Lupe Fiasco';b'-6.294';b'SOWQTQZ12A58A7B63E';b'110.218';b'0.8888135378942498';b'4';b'Streets On Fire (Explicit Album Version)';b'7'
b'0.7132749723642293';b'0.3775930817718952';b'ARNF6401187FB57032';b'0';b'Sophie B. Hawkins';b'-6.301';b'SONWXQJ12A8C134D94';b'105.003';b'0.5996603576264808';b'4';b'The Ballad Of Sleeping Beauty';b'9'
b'0.4209666667412285';b'0.31066189568534663';b'ARULZCI1241B9C8611';b'0';b'Luna Orbit Project';b'-7.427';b'SOSWKAV12AB018FC91';b'139.993';b'nan';b'4';b'Midnight Star';b'5'
b'0.3318741464569221';b'0.3228233001362621';b'AR0IAWL1187B9A96D0';b'0';b'Danilo Perez';b'-16.113';b'SONSKXP12A8C13A2C9';b'159.233';b'0.2538347361322313';b'1';b'Native Soul';b'7'
b'0.3511824538830121';b'0.08016693866425';b'AR051KA1187B98B2FF';b'0';b'Wilks';b'-7.64';b'SOLYIBD12A8C135045';b'88.973';b'nan';b'4';b'Music is what we love';b'10'
b'0.5899030222694012';b'0.4206925878660276';b'ARWB3G61187FB49404';b'0';b'Steve Morse';b'-6.977';b'SODAUVL12A8C13D184';b'90.199';b'0.6406840303493887';b'1';b'Prognosis';b'4'
b'0.8378720470826208';b'0.5328035417971383';b'ARVBRGZ1187FB4675A';b'0';b'Gwen Stefani';b'-4.169';b'SORRZGD12A6310DBC3';b'113.995';b'0.6846130855406626';b'4';b'Harajuku Girls';b'1'
b'0.5756742184810534';b'0.3668207876397976';b'ARLTWXK1187FB5A3F8';b'0';b'King Curtis';b'-17.492';b'SODREIN12A58A7F2E5';b'100.415';b'0.6624931608196217';b'4';b'A Whiter Shade Of Pale (Live @ Fillmore West)';b'0'
b'0.5100108708258073';b'0.37844273654461713';b'AR8IEZO1187B99055E';b'0';b'Marc Shaiman';b'-18.341';b'SOINLJW12A8C13314C';b'134.566';b'nan';b'4';b'City Slickers';b'4'
b'0.49930219265435655';b'0.3872941716940894';b'ARMUC731187B9A172D';b'0';b'Azis';b'-6.608';b'SOKBJCQ12A6D4F9DCB';b'98.151';b'0.40790171721807383';b'4';b'Anti Geroi';b'0'
b'0.756063870842891';b'0.4914688816374959';b'AR82DJK1187B991107';b'0';b'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack';b'-9.636';b'SOXTQOC12A6D4F6C56';b'95.816';b'0.5786581877569713';b'4';b'The Hustle';b'1'
b'0.7094726204605795';b'0.45199859406932164';b'AR57Z841187B9B7D7D';b'0';b'Gregory Isaacs';b'-12.084';b'SOXKVHN12AB0184051';b'160.011';b'nan';b'3';b'Lady Of Your Calibre';b'3'
b'0.5166182130206616';b'0.41239071272851785';b'ARR9XHK1187FB3894D';b'0';b'Leila Chicot';b'-5.568';b'SOZLDXZ12A8C1427BE';b'90.008';b'0.24994454633133426';b'4';b'Medley Le\xc3\xafla Chico';b'2'
b'0.7102033774028097';b'0.5148498795731506';b'ARUWB5W1187B98D7A1';b'0';b'Ensiferum';b'-4.507';b'SOCOQUZ12AB0181A1E';b'179.988';b'0.6603443825872879';b'3';"b""Warrior's Quest""";b'7'
b'0.5709001037765814';b'0.39329271144154976';b'ARU9Q5Q1187FB3D6EB';b'0';b'Bobby Hutcherson';b'-13.456';b'SODYVBO12AB017C3A5';b'95.633';b'nan';b'1';b'Recorda-Me';b'9'
b'0.8997098526287731';b'0.5837326130884718';b'ARWD25M1187FB4C563';b'0';b'Amy Winehouse';b'-7.758';b'SOXLVKX12A6310E1C9';b'91.198';b'nan';b'4';b'Stronger Than Me';b'10'
b'0.756063870842891';b'0.4914688816374959';b'AR82DJK1187B991107';b'0';b'The Pharcyde';b'-19.461';b'SOLZTXD12AB0189AEB';b'38.233';b'nan';b'4';b'Italian For Goodbye (skit)';b'0'
b'0.5152791987075603';b'0.34424658036403843';b'ARHO1WI1187B98CB84';b'0';b'Michael Card';b'-15.598';b'SOFDXJM12A58A75955';b'115.258';b'nan';b'1';b'Joy In The Journey (The Final Word Album Version)';b'6'
b'0.5037387899485233';b'0.35929084897032304';b'ARIHI8H1187B9B0058';b'0';b'Jackie Edwards';b'-12.102';b'SOZQKUN12A58A7BE4B';b'161.796';b'0.2259402731643149';b'4';b'So Jah Seh';b'1'
b'0.6680202487233046';b'0.5169637307383411';b'ARYF20K1187B9B76BD';b'0';b'George Lopez';b'-8.832';b'SOOWWPQ12AB018E4B7';b'75.467';b'nan';b'5';b'Only For The Young';b'4'
b'0.27790004019564646';b'0.11615613420763671';b'ARRESZG1187B9A3FBF';b'0';b'Les Hou-Lops';b'-7.458';b'SOIOEMI12AB0182C50';b'103.29';b'nan';b'4';"b""T'as 16 ans demain""";b'2'
b'0.2247878707736807';b'0.24305321023723342';b'ARD88QA119B3403A02';b'0';b'The Cosmosamatics';b'-14.952';b'SOHVUPT12AB0180D45';b'65.054';b'0.0';b'4';b'Serene';b'3'
b'0.27585436971559085';b'0.42335610609447943';b'ARWI6LR1187FB46E9F';b'0';b'Richard Galliano';b'-12.01';b'SOFPXKK12AB01807D3';b'230.992';b'nan';b'4';b'Chorinho Pra Ele (Live)';b'0'
b'0.22172607818607498';b'0.28240219935191896';b'ARSS1OZ1187FB54440';b'0';b'Mons Leidvin Takle';b'-25.146';b'SOOCMUD12AC4686532';b'147.576';b'nan';b'1';b'Dansende Foran Speilet';b'7'
b'0.7493950448979038';b'0.4645175256716385';b'ARJ9B1V1187FB4DD1F';b'0';b'Kid Sister';b'-3.573';b'SOFDHHB12AB0187788';b'140.026';b'0.573019827988094';b'4';b'Daydreaming [Jakwob Remix]';b'11'
b'0.6849948965806557';b'0.41551708285972627';b'ARDG9Z71187B997023';b'0';b'Public Image Ltd';b'-12.091';b'SOPDAMI12A58A782EA';b'193.56';b'0.6392484891503506';b'4';b'Ease';b'9'
b'0.5225901845504569';b'0.39064123587831157';b'ARN03F71187FB4E3F4';b'0';b'Ayo';b'-11.26';b'SOGXQRO12A8AE47D50';b'128.689';b'0.0';b'4';b'Complain';b'0'
b'0.5086762010384817';b'0.37788813140317173';b'ARFK98R1187B9B0552';b'0';b'Pursuit Of Happiness';b'-10.324';b'SOONDHS12A58A7CADA';b'127.298';b'0.0';b'4';b'Forbidden Fruit';b'7'
b'0.7325717446912391';b'0.45798167407037055';b'ARNNQ9E1187FB3C82F';b'0';b'Sizzla';b'-6.832';b'SOIHMBZ12AC4688FD5';b'190.01';b'nan';b'4';b'Too much informa';b'7'
b'0.6080181059147534';b'0.28552323045013495';b'ARNQESK11F4C83FD6F';b'0';b'Beatnuts';b'-10.231';b'SOTNQRU12A8C131FEF';b'87.634';b'nan';b'4';b'Monster For Music';b'6'
b'0.5818843588912933';b'0.3470069209304056';b'ARWSMC91187B9AD369';b'0';b'Helen Love';b'-6.746';b'SOWEMDM12AC3DFA56B';b'100.76';b'0.2998774882739778';b'4';b'So Hot';b'2'
b'0.8470816882436729';b'0.6250804809743595';b'ARZWK2R1187B98F09F';b'0';b'Rise Against';b'-8.576';b'SORZHIP12A8C13EEB8';b'122.006';b'nan';b'4';b'Everchanging';b'11'
b'0.27585436971559085';b'0.42335610609447943';b'ARWI6LR1187FB46E9F';b'0';b'Richard Galliano';b'-13.481';b'SOSLSTE12AB0180800';b'111.663';b'0.26695518627553855';b'4';"b""L'insidieuse (Live)""";b'0'
b'0.6954165190418939';b'0.41211049520526744';b'ARGEKDX1187FB3A5BF';b'0';b'Marcus Miller';b'-13.078';b'SOQZWXR12AB017FDE3';b'125.147';b'0.5033812362063191';b'4';b'Let Me Show You [I Just Want To Make You Smile]';b'0'
b'0.45720716646679266';b'0.3209196112347896';b'AR7UOUK1187B99078C';b'0';b'Terry Snyder';b'-12.752';b'SOAFUDP12A6D4F7211';b'112.097';b'0.52549711888017';b'4';b'Deep Night/Softly As In A Morning Sunrise (Medley)';b'10'
b'0.18577496678330171';b'0.0';b'ARZAXOR11F4C83EB65';b'0';b'David Mingyue Liang';b'-16.077';b'SOOUWXD12AB0181D16';b'163.67';b'0.0';b'4';b'Youlan_ Lonely Orchid (solo guqin)';b'2'
b'0.8154378028793616';b'0.6134431982433042';b'ARM7C1Q1187FB471C8';b'0';b'Bullet For My Valentine';b'-2.315';b'SOHXSRS12CF530E601';b'188.924';b'nan';b'4';b'Suffocating Under Words Of Sorrow (What Can I Do)';b'0'
b'0.3847721904783503';b'0.0';b'ARN5BHA1187B99E072';b'0';b'Leonard Kwan';b'-17.805';b'SOIMFZR12AB017F041';b'108.912';b'0.0';b'4';b'Hawaiian Chimes';b'5'
b'0.49407381504459197';b'0.3280733049127533';b'ARUZL121187FB4B42D';b'0';b'True Believers';b'-4.228';b'SOCPSFM12A8C136A50';b'160.731';b'0.2555198043725864';b'4';b'Turn Around';b'6'
b'0.33817303179462815';b'0.27990146228543367';b'ARQ7XJG1187B991CEC';b'0';b'Charanga Forever';b'-6.622';b'SORSTBQ12A8C144986';b'203.964';b'0.0';b'5';b'Tumba Tumba';b'1'
b'0.3096214108875958';b'0.1665682987044909';b'ARYHTYH11EBCD7C884';b'0';b'The Hit Factory';b'-8.299';b'SOETFVQ12A8151E8B3';b'126.342';b'nan';b'3';b'I\x19m Moving On';b'7'
b'0.4361554247159955';b'0.0';b'AR7S48C1187B99711E';b'0';b'Zuzu Bollin';b'-19.263';b'SOSVQVA12A8C137DEA';b'131.683';b'nan';b'4';"b""Why don't you eat where you slept last night ?""";b'10'
b'0.5608822787251103';b'0.34506346668808957';b'AREJO121187B995676';b'0';b'Taint';b'-4.583';b'SONMGHJ12A8C137426';b'92.044';b'0.42512465831305757';b'3';b'Hex Breaker';b'1'
b'0.6716106398358989';b'0.42197396827851685';b'AR5WPYF1187B9B40DA';b'0';b'VHS Or Beta';b'-5.893';b'SOFRROW12A6701CBEA';b'126.806';b'0.5249690553238349';b'4';b'The Melting Moon (Edit)';b'9'
b'0.4463266280582485';b'0.42572813067249854';b'ARW040W1187FB51082';b'0';"b""Les Hurlements D'leo""";b'-7.693';b'SOPWBZR12AB017C46D';b'104.307';b'nan';b'3';"b""L'accord\xc3\xa9oniste""";b'7'
b'0.7292122740965461';b'0.48133930857423185';b'ARVUN5F1187FB4CCC7';b'0';b'Beenie Man Featuring Wyclef And Redman';b'-4.541';b'SOJRNQF12A8C134D57';b'79.823';b'nan';b'5';b'Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman)';b'1'
b'0.5379082761316791';b'0.4177273375497167';b'ARF0COO1187B99B9EF';b'0';b'Cauterize';b'-4.714';b'SOHNDZB12A8C13EDB8';b'97.148';b'0.714329037027886';b'4';b'Shooting Stars';b'1'
b'0.6790118688100006';b'0.36087146537460557';b'AR95QS71187FB3F49A';b'0';b'Joi';b'-4.141';b'SOAPGDK12A6D4FAF5E';b'95.973';b'0.4436950610126912';b'4';b'The Blessing';b'7'
b'0.5336501394878035';b'0.3435088776923589';b'AR8WHEJ1187B98CDCA';b'0';b'Dee Clark';b'-9.56';b'SOJXMRA12A58A7A875';b'91.704';b'nan';b'4';b'Little Bitty Pretty One';b'8'
b'0.5593586308995626';b'0.3996394901716998';b'ARCZ42S1187B98C0D7';b'0';b'DJ Slugo';b'-9.699';b'SONGTGF12AB017EC2C';b'150.056';b'0.0';b'4';b'Whip It';b'1'
b'0.5584812529779845';b'0.37632596022927123';b'ARC1CJB1187B99FCA4';b'0';b'Laurie Berkner';b'-16.263';b'SOFJWKK12AB01826CD';b'144.71';b'0.0';b'4';b'The Cookie Bakers of the Night';b'5'
b'0.46792584340900956';b'0.3659314689846913';b'ARYV1OT1187B9B4C8E';b'0';b'Commander Cody And His Lost Planet Airmen';b'-16.357';b'SOPILLC12A81C1FA01';b'104.823';b'nan';b'3';b'Crying Time';b'4'
b'0.5040063402602203';b'0.4112185252624311';b'ARGOLWM1187B98CEDE';b'0';b'Commissioned';b'-8.132';b'SONDOLZ12AB0187777';b'157.869';b'0.0';b'4';b'You Can Always Come Home';b'8'
b'0.7964934015512127';b'0.5103249861005498';b'ARIWB161187B9AA1D5';b'0';b'Simon & Garfunkel';b'-13.047';b'SOTETIO12A8151CA26';b'151.5';b'0.41967427880955327';b'4';b'Citizen Of The Planet';b'7'
b'0.599536501544588';b'0.39834951712239913';b'ARNUFGE1187B9B7881';b'0';b'THE CHIFFONS';b'-7.0';b'SOTCPOF12AB01885FE';b'120.712';b'0.0';b'3';b'Doctor Of Hearts (Album Version)';b'3'
b'0.05470880918662943';b'0.0';b'ARITKAJ122BCFCA169';b'0';b'S. Solis y Orquesta';b'-11.415';b'SOERPNN12A58A7D057';b'63.007';b'0.19858671590744398';b'1';b'La Vida En Rosa';b'0'
b'0.4097966205990625';b'0.2663430816204065';b'ARA373P1187B9A74C7';b'0';b'Barbarito Diez';b'-9.718';b'SOEORMV12A6D4F7455';b'85.878';b'0.0';b'5';b'Flores Negras';b'0'
b'0.5043005160774398';b'0.379902866158718';b'AR2EHC11187B9AD895';b'0';"b""Satan's Host""";b'-3.47';b'SOYVQII12A81C2115C';b'121.553';b'0.0';b'4';b'Metal from Hell...22nd Century';b'11'
b'0.6332206239096116';b'0.4102474074764877';b'ARCT5P61187FB3D950';b'0';b'The Impressions';b'-10.453';b'SOJCFUI12A6D4FC28C';b'81.586';b'0.39200877147130697';b'5';b'The Girl I Find (LP Version)';b'1'
b'0.658016591872584';b'0.4724954766649901';b'ARBZHTB1187FB3A725';b'0';b'Aaron Watson';b'-8.942';b'SOYRLBG12A8C145AD9';b'155.896';b'nan';b'4';b'Rollercoaster Ride';b'4'
b'0.5971133628313751';b'0.37655698104593144';b'AR82GTS1187FB5662F';b'0';b'Mary Black';b'-9.464';b'SOXBGFT12A8C13B4BF';b'163.567';b'0.5114243256864599';b'4';b'Turning Away';b'5'
b'0.7957297002375034';b'0.6935247202371391';b'AR0WLH6119B8669027';b'0';b'Owl City';b'-7.188';b'SOEVPYU12CF5827356';b'150.066';b'nan';b'4';b'Panda Bear';b'5'
b'0.8327574313141051';b'0.5463837481981597';b'ARPKATM1187B9B76E6';b'0';b'Hatebreed';b'-3.806';b'SOJISRJ12A8C1323D7';b'85.771';b'0.0';b'4';b'As Diehard As They Come (Album Version)';b'0'
b'0.44639447907471186';b'0.0';b'ARYWU5F1187B9A77BE';b'0';b'Olov Johansson_ Catriona Mckay';b'-14.217';b'SOUDYEW12AB0183E5C';b'74.046';b'nan';b'4';b'Rain / Ekoln';b'7'
b'0.48489313119554395';b'0.3448719221712127';b'AR3752L1187FB4B67E';b'0';b'The Real Kids';b'-8.471';b'SOLHMFG12A81C21E88';b'147.661';b'0.4922998611335412';b'4';b'Now You Know';b'11'
b'0.45312517862982354';b'0.34940935073353896';b'ARR8AIK1187B9A0BCE';b'0';b'Eddie Boyd';b'-14.688';b'SORNGOF12A8C144013';b'84.224';b'nan';b'1';"b""I'm Sitting Here Waiting""";b'2'
b'0.7903679087935053';b'0.6426559611248466';b'ARIPLUN1187B99B9F9';b'0';b'The Police';b'-10.45';b'SOSHODS12A6D4F79BC';b'123.657';b'nan';b'4';"b""When The World Is Running Down_ You Make The Best Of What's Still Around""";b'7'
