,track id,song id,artist,song,paths
1147,TRADUMK128F931E994,SOOPNJS12AB0181570,Tiny Tim,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],data/A/D/U/TRADUMK128F931E994.h5
1148,TRADUOU12903CF4323,SOQFKBW12A58A7B9EE,At All Cost,Drugs,data/A/D/U/TRADUOU12903CF4323.h5
1149,TRADUSB128F92C50C6,SOWCQMB12A8C141825,Shamen,Scientas,data/A/D/U/TRADUSB128F92C50C6.h5
1150,TRADUTA128F931418A,SOPKUDA12AB018570C,William Coulter,The Painter And The Magician,data/A/D/U/TRADUTA128F931418A.h5
1151,TRADUXF128F1498A0A,SOYPREH12A6D4F6EF4,Phil Spector,Spanish Harlem,data/A/D/U/TRADUXF128F1498A0A.h5
1152,TRADUYY12903CB44E9,SOESDIQ12AB018ADA5,Charles Williams And His Orchestra,Portrait Of Clare (from 'Portrait Of Clare'),data/A/D/U/TRADUYY12903CB44E9.h5
1153,TRADUZS12903CE95D6,SOOUUQC12AF72A56E3,Nick Cave & The Bad Seeds,The Hammer Song (2010 Digital Remaster),data/A/D/U/TRADUZS12903CE95D6.h5
1154,TRADVAR12903CDEBF3,SOUXSFR12AB018D1A4,Barrabas,Broadway Star,data/A/D/V/TRADVAR12903CDEBF3.h5
1155,TRADVBS128F4223455,SOQCDQE12A6D4F7682,Malcolm McLaren,You Need Hands (1993 Digital Remaster),data/A/D/V/TRADVBS128F4223455.h5
1156,TRADVCK128F92FE22E,SOYRUNW12AB01856B8,The Brooklyn Tabernacle Choir,All That You Need,data/A/D/V/TRADVCK128F92FE22E.h5
1157,TRADVDU128F42A047E,SONUXHH12A8C141737,Birmingham Jubilee Singers,Hope I'll Join That Band,data/A/D/V/TRADVDU128F42A047E.h5
1158,TRADVEH128F4254C0B,SOEHJSW12A8C135F66,Capleton,Conscience Ah Heng Dem (interlude),data/A/D/V/TRADVEH128F4254C0B.h5
1159,TRADVFE128F9322EFF,SOYWHAB12AB0181E73,Steve Erquiaga,Sicilienne,data/A/D/V/TRADVFE128F9322EFF.h5
1160,TRADVGV128F42BCACE,SOZIMLB12AF72AD1CD,Avril Lavigne,Innocence,data/A/D/V/TRADVGV128F42BCACE.h5
1161,TRADVJK12903CC7D31,SOYSHBO12AB018CA41,Mickey And The Students,Gimme Gimme Song,data/A/D/V/TRADVJK12903CC7D31.h5
1162,TRADVKA128F93242C9,SOLOZFC12AB0180428,Chimaira,Severed (demo) (Album Version),data/A/D/V/TRADVKA128F93242C9.h5
1163,TRADVNR12903CE5A54,SOBRBOP12AB018ABA1,Bumblefoot,Abnormal (Acoustic),data/A/D/V/TRADVNR12903CE5A54.h5
1164,TRADVSU128E0786371,SOBNSFW12A67020E2E,Hem,Redwing,data/A/D/V/TRADVSU128E0786371.h5
1165,TRADVYU128F92FE96F,SONIOEX12AB017D541,Lara,Nur eine Nacht mit Dir,data/A/D/V/TRADVYU128F92FE96F.h5
1166,TRADVYY128F931C56C,SOARKRH12AB0188703,The Shamen,Heal (The Separation) [H.E.L.P Breakbeat],data/A/D/V/TRADVYY128F931C56C.h5
1167,TRADVZP128F92E0C02,SOXWGVW12A8C134AD8,Jackie Edwards,Worrying Over You,data/A/D/V/TRADVZP128F92E0C02.h5
1168,TRADWAU128F145622F,SOYTMRC12A6D4F5B58,The Moody Blues,Long Summer Days,data/A/D/W/TRADWAU128F145622F.h5
1169,TRADWCP128F427CCAB,SOBDXNG12A8C139A47,Frankie Randall,Winter Wonderland,data/A/D/W/TRADWCP128F427CCAB.h5
1170,TRADWEL128E078BE94,SOCCQAW12A6701DB28,Arturo Sandoval,Luna de miel en Guama,data/A/D/W/TRADWEL128E078BE94.h5
1171,TRADWHL128F933E397,SORQBLL12AB0184523,Tommy Overstreet,Heart Of Dixie,data/A/D/W/TRADWHL128F933E397.h5
1172,TRADWOB12903C9D1EB,SODCRFM12AB0187CB9,Coven,Coven In Charing Cross,data/A/D/W/TRADWOB12903C9D1EB.h5
1173,TRADWRR12903D130AD,SOYLZHL12AC468A32E,Kzss & Atma,Obsidian Sunrise,data/A/D/W/TRADWRR12903D130AD.h5
1174,TRADWSG128F4259317,SOETTKO12A8C138FE1,Professor Longhair,Junco Partner,data/A/D/W/TRADWSG128F4259317.h5
1175,TRADWXP128F4257A20,SOPKDKM12A8C135765,Stelios Dionisiou,To Sinnefo,data/A/D/W/TRADWXP128F4257A20.h5
1176,TRADWYF128F421FA69,SONSEVZ12A6D4FAB2E,J.C. Lodge,You Are The One,data/A/D/W/TRADWYF128F421FA69.h5
1177,TRADXAF128F14A9EB3,SOKECVO12A6D4F9F14,Hubert Kah,Raketen,data/A/D/X/TRADXAF128F14A9EB3.h5
1178,TRADXCF128EF357134,SODOOHJ12A6D4F4A74,Snow Patrol,Shut Your Eyes,data/A/D/X/TRADXCF128EF357134.h5
1179,TRADXCO128F426B26D,SOUHKHB12A8C138A58,M,Close To Me,data/A/D/X/TRADXCO128F426B26D.h5
1180,TRADXEB12903CEAC5B,SOBJIKU12A8C13ECD6,Piero Umiliani,Apertura in jazz,data/A/D/X/TRADXEB12903CEAC5B.h5
1181,TRADXKQ128F9309A12,SOPBDZT12AB017AA98,Tabu Ley Rochereau,Maputo,data/A/D/X/TRADXKQ128F9309A12.h5
1182,TRADXMA128F4276D94,SOSYPCS12A8C136D12,Dead Prez,Be Healthy,data/A/D/X/TRADXMA128F4276D94.h5
1183,TRADXNV128F42B4DFE,SOKLRFB12A8C141932,Sergio Mendes / Black Eyed Peas,Mas Que Nada,data/A/D/X/TRADXNV128F42B4DFE.h5
1184,TRADYAN12903CE3478,SOMTZGM12AB0187CA0,Janice Vidal,Water-Liked,data/A/D/Y/TRADYAN12903CE3478.h5
1185,TRADYAX128F1475721,SOXJOMM12A6D4F8673,El Gran Silencio,Alma de B-Boy,data/A/D/Y/TRADYAX128F1475721.h5
1186,TRADYFD12903CE4161,SOJGTKX12AB0188C94,Black Flag,Jealous Again,data/A/D/Y/TRADYFD12903CE4161.h5
1187,TRADYHB12903CDB200,SOSQCCK12AB0186B7C,Les Bantous De La Capitale,À Mon Avis,data/A/D/Y/TRADYHB12903CDB200.h5
1188,TRADYIY128F147AA36,SOQXTRG12A6D4F898E,Sivuca,Energia,data/A/D/Y/TRADYIY128F147AA36.h5
1189,TRADYJM128F427E05B,SOWYXJC12A8C13B81E,Luis Alberto Spinetta,Verde Bosque,data/A/D/Y/TRADYJM128F427E05B.h5
1190,TRADYKK12903D07753,SOYKTQM12AC468D0F9,Moss,There Alone Go I,data/A/D/Y/TRADYKK12903D07753.h5
1191,TRADYLW128F427E389,SORPSAN12A8C1361CE,Blind Boy Fuller,Put You Back In The Jail,data/A/D/Y/TRADYLW128F427E389.h5
1192,TRADYNL128F148FE5F,SOKVDQW12A6D4F8C62,Paula Santoro,The Girl From Ipanema (Garota De Ipanema),data/A/D/Y/TRADYNL128F148FE5F.h5
1193,TRADYNQ128F931BCB3,SOOBNCY12AB0182457,Sunscreem,Secrets,data/A/D/Y/TRADYNQ128F931BCB3.h5
1194,TRADYOQ128F145DF0F,SOCPSBZ12A6D4F43ED,Louis Prima And Keely Smith,Autumn Leaves (1999 Digital Remaster),data/A/D/Y/TRADYOQ128F145DF0F.h5
1195,TRADYQH128F9338162,SOHASWL12AB018352B,Robert Lockwood_ Jr.,She's Little And She's Low,data/A/D/Y/TRADYQH128F9338162.h5
1196,TRADYQK128F42A762A,SORJVDO12AF72A1970,Muse,Stockholm Syndrome,data/A/D/Y/TRADYQK128F42A762A.h5
1197,TRADYRH128F423478E,SORXJPI12A8C13342A,Jeremy Spencer,Maria De Santiago,data/A/D/Y/TRADYRH128F423478E.h5
1198,TRADYUQ128F421A896,SOEKNBA12A6D4FD71E,Bob Margolin,No Consolation,data/A/D/Y/TRADYUQ128F421A896.h5
1199,TRADYXV128F42166AD,SODGEOZ12A6D4FD9F3,The Gone Jackals,Faith Healer (Digital Single),data/A/D/Y/TRADYXV128F42166AD.h5
1200,TRADYYK128F145FE74,SOGYDBB12A6D4F7D81,The Velvet Underground,I Heard Her Call My Name,data/A/D/Y/TRADYYK128F145FE74.h5
1201,TRADYZC12903CCC8FA,SOGRUJA12AB01859FF,Kingston Trio,Scotch and Soda,data/A/D/Y/TRADYZC12903CCC8FA.h5
1202,TRADZCV128F4294DFD,SOOSYTN12A8C13F55B,D' Militante,T.V. & Movies,data/A/D/Z/TRADZCV128F4294DFD.h5
1203,TRADZGC128F9322762,SOZAXOL12AB017E467,Michelle & Vickie,Ying Guang Hu Die,data/A/D/Z/TRADZGC128F9322762.h5
1204,TRADZGK12903CF4512,SOLCRKR12AC96184F8,Pamelo Mounk'a,On ne meurt qu'une fois,data/A/D/Z/TRADZGK12903CF4512.h5
1205,TRADZKZ128F4256E3B,SOYQKVM12A8C137ED7,Los Fernandos,All My Loving,data/A/D/Z/TRADZKZ128F4256E3B.h5
1206,TRADZLL128F93182D7,SOQYBYY12AB01823A2,Kool Savas,Therapie,data/A/D/Z/TRADZLL128F93182D7.h5
1207,TRADZQG128F93506D5,SOPPJYP12AB0185DA2,Rainie Yang,Nu Sheng Wo Zui Da (OT:That Thrill),data/A/D/Z/TRADZQG128F93506D5.h5
1208,TRADZQV128F14A5760,SOKYXSZ12A6D4F6E92,Little Eva,The Loco-Motion,data/A/D/Z/TRADZQV128F14A5760.h5
1209,TRADZWK128F9303076,SOCFQLH12AF72A942D,Simple Minds,Chelsea Girl (Live),data/A/D/Z/TRADZWK128F9303076.h5
1210,TRADZXK128F429DB92,SOSNQQX12AF729C44C,The Killers,Show You How,data/A/D/Z/TRADZXK128F429DB92.h5
1211,TRADZYD128E078BE45,SOUMJJC12A6701F4B0,New Order,Jetstream - Arthur Baker Remix,data/A/D/Z/TRADZYD128E078BE45.h5
1212,TRADZZP128F428BCE6,SORTYID12A8C139D86,Damone,Child Of The Night,data/A/D/Z/TRADZZP128F428BCE6.h5
1213,TRAEABT128F931984D,SOQKKCG12AB017D5C4,Furry Lewis,Old Hobo,data/A/E/A/TRAEABT128F931984D.h5
1214,TRAEACU128F933D7C1,SOOFFTS12AB018A83C,Chris Farlowe,I Just Need Your Lovin' - Original,data/A/E/A/TRAEACU128F933D7C1.h5
1215,TRAEADE128F423BEF8,SOTKYKL12A8AE45B28,Joe Turner,Here Comes Your Iceman (LP Version),data/A/E/A/TRAEADE128F423BEF8.h5
1216,TRAEADK128F4270AA6,SOCDRKE12A8C13BF47,Porcupine Tree,Moon Loop (Improvisation),data/A/E/A/TRAEADK128F4270AA6.h5
1217,TRAEAEV128F1493757,SOXCKCV12A6D4F8F1F,DeGarmo & Key,He Has Risen (Communication Album Version),data/A/E/A/TRAEAEV128F1493757.h5
1218,TRAEALX12903CB5701,SOVHLHV12AB018930B,Frank Chacksfield,Heidi,data/A/E/A/TRAEALX12903CB5701.h5
1219,TRAEARU128E0781A02,SOOEDPH12A6310E02B,David Bowie,Space Oddity (1997 Digital Remaster),data/A/E/A/TRAEARU128E0781A02.h5
1220,TRAEASB12903CD48BC,SOBVPYI12AB018623E,Bone Thugs-N-Harmony,Fearless [Interlude] (Explicit Album Version),data/A/E/A/TRAEASB12903CD48BC.h5
1221,TRAEAST128F42931B1,SOVMXIC12A8C13CC28,Klaus Badelt,After The Fire,data/A/E/A/TRAEAST128F42931B1.h5
1222,TRAEASY128F148247C,SOFYIQI12A6D4F8D85,Charlotte Gainsbourg,Tel Que Tu Es,data/A/E/A/TRAEASY128F148247C.h5
1223,TRAEATL128F42690A7,SOOJFKG12A8C1334E6,Aerosmith,Lord Of The Thighs,data/A/E/A/TRAEATL128F42690A7.h5
1224,TRAEATZ128F426E5C8,SOGHCFG12A8C13B254,Agnes,Non Conformist Acclaimed,data/A/E/A/TRAEATZ128F426E5C8.h5
1225,TRAEAVH128F4270D4C,SOOVFAZ12A8C134EEB,The Party Group,El Ventilador,data/A/E/A/TRAEAVH128F4270D4C.h5
1226,TRAEAZV12903D0CBA6,SOCWUXY12A58A7F1E8,Enter the Haggis,Skyswimmer,data/A/E/A/TRAEAZV12903D0CBA6.h5
1227,TRAEBKD12903D00D5C,SOYIZYC12AB01833BF,Mac McAnally,If You Hang Around Long Enough,data/A/E/B/TRAEBKD12903D00D5C.h5
1228,TRAEBLA128F423CBCA,SOSCMUV12A8AE49448,T.O.K.,Hotta,data/A/E/B/TRAEBLA128F423CBCA.h5
1229,TRAEBOH128F9314977,SOTALBJ12AB017D609,Leo Gandelman,Bari Bossa,data/A/E/B/TRAEBOH128F9314977.h5
1230,TRAEBPG128F14AA0DA,SOFUCUZ12A6D4F9EDA,Leon Russell,Jambalaya (On The Bayou),data/A/E/B/TRAEBPG128F14AA0DA.h5
1231,TRAEBPU12903CE743E,SOTTMXT12AF72A1B42,Bill Laswell,The Gary Selchie - Solas,data/A/E/B/TRAEBPU12903CE743E.h5
1232,TRAEBQO128F933C48A,SOQVJZI12AB018520D,Francis Lai,La valse du mariage,data/A/E/B/TRAEBQO128F933C48A.h5
1233,TRAEBSG128F9317B95,SORZUVX12AB017BDCB,Herbst9_ Z'ev,Awakening of the Soulless,data/A/E/B/TRAEBSG128F9317B95.h5
1234,TRAEBSY128E07873C0,SOQMWJG12A6701E1AC,Del Tha Funkee Homosapien,Mistadobalina,data/A/E/B/TRAEBSY128E07873C0.h5
1235,TRAEBXE128F933B4F5,SOKKXUI12A58A7A79C,Rihanna,Good Girl Gone Bad,data/A/E/B/TRAEBXE128F933B4F5.h5
1236,TRAEBXS128F429933A,SOLQLGL12A8C138380,Britney Spears feat. Pharrell Williams,Boys,data/A/E/B/TRAEBXS128F429933A.h5
1237,TRAECBR128F429F8C0,SOFIFUK12A8C1393F8,Britney Spears,Everytime,data/A/E/C/TRAECBR128F429F8C0.h5
1238,TRAECKI128F149EA48,SOCRNKC12A6D4FAE9D,Crazy Horse,Dance_ Dance_ Dance  (Album Version),data/A/E/C/TRAECKI128F149EA48.h5
1239,TRAECSU128F426A84A,SOGVWMA12A8C1379BA,Headhunter,Signs Of Insanity,data/A/E/C/TRAECSU128F426A84A.h5
1240,TRAECSZ128F145DEDF,SOWOAVJ12A6D4F43C6,Sam Butera & The Witnesses,Perdido (1999 Digital Remaster),data/A/E/C/TRAECSZ128F145DEDF.h5
1241,TRAECVW128E078884D,SOZVTQM12CF5F88285,Rise Against,State Of The Union,data/A/E/C/TRAECVW128E078884D.h5
1242,TRAECWE128F1498516,SOTOPUU12A6D4FAA58,Lee Ritenour / Jeff Mironov,A Little Bit Of This And A Little Bit Of That,data/A/E/C/TRAECWE128F1498516.h5
1243,TRAECWI128F4226133,SOCHGAQ12AF72A2EF9,Helmet,Your Head,data/A/E/C/TRAECWI128F4226133.h5
1244,TRAEDAH12903D05A77,SOIQTTM12AC3DFB614,Dine et Déon,Géraldine,data/A/E/D/TRAEDAH12903D05A77.h5
1245,TRAEDCT12903CD9238,SOPJBVD12AB018AACC,Martin Denny,Burma Train Change,data/A/E/D/TRAEDCT12903CD9238.h5
1246,TRAEDDD12903CCF7E7,SOBWVKW12AB018E9C9,DJ Nasty,Buy You A Drink,data/A/E/D/TRAEDDD12903CCF7E7.h5
1247,TRAEDJJ128F426A526,SOEKETC12CF5F89191,Santana,With A Little Help From My Friends,data/A/E/D/TRAEDJJ128F426A526.h5
1248,TRAEDJW128F422B4CB,SONBYZV12A81C1FEBA,Ray Sandoval,A La Naturaleza,data/A/E/D/TRAEDJW128F422B4CB.h5
1249,TRAEDPP128F42AFB64,SOVLNMD12A8C14046C,Amalia Avgoustaki,Dimitroula,data/A/E/D/TRAEDPP128F42AFB64.h5
1250,TRAEDXO128F421B908,SOWSUAM12A6D4FDA56,Shaman,For Tomorrow (live),data/A/E/D/TRAEDXO128F421B908.h5
1251,TRAEDYD128F425A868,SOUFKMA12AF72A3117,K-OS,Clap Ur Handz,data/A/E/D/TRAEDYD128F425A868.h5
1252,TRAEEBP128EF3673A7,SOIJPPR12A6D4F3945,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),data/A/E/E/TRAEEBP128EF3673A7.h5
1253,TRAEEGA128F4272FF8,SOXNSGB12A8C1396F1,Elva Hsiao,Gotta Let It Go,data/A/E/E/TRAEEGA128F4272FF8.h5
1254,TRAEEGO12903CF7D27,SOGXWRE12AC468BE24,Chris Farlowe,Paint It Black,data/A/E/E/TRAEEGO12903CF7D27.h5
1255,TRAEELO128F425BD8F,SOMSKPE12A6D4FA09D,Avril,The Matter With You (Part I_ Ii_ Iii),data/A/E/E/TRAEELO128F425BD8F.h5
1256,TRAEELW128F933D255,SOMUYIL12AB0184EE2,Sticky Fingaz & Omar Epps,Don't Owe Me Nothin',data/A/E/E/TRAEELW128F933D255.h5
1257,TRAEEMP128F92F4B9C,SOIMSZI12AB0182252,Delbert McClinton,Lose Your Money,data/A/E/E/TRAEEMP128F92F4B9C.h5
1258,TRAEEOQ128F9309BC0,SOZECOE12AB017E615,Gloria De Haven,Diamonds Are A Girl's Best Friend,data/A/E/E/TRAEEOQ128F9309BC0.h5
1259,TRAEFDB128E0783952,SONLKRD12A6D4F7DB0,Rhian Benson,Say How I Feel,data/A/E/F/TRAEFDB128E0783952.h5
1260,TRAEFDK128F1473B92,SORNHUW12A6D4F9006,The Impressions,This Is My Country,data/A/E/F/TRAEFDK128F1473B92.h5
1261,TRAEFJG128F9325FE4,SOBWBGS12AB01868B0,Bessie Smith,Cold In Hands Blues,data/A/E/F/TRAEFJG128F9325FE4.h5
1262,TRAEFON128E078C6F8,SOPMKMD12A67020BD9,MC5,Miss X (LP Version),data/A/E/F/TRAEFON128E078C6F8.h5
1263,TRAEFOU128F932105B,SORDTXF12AB017C25D,Tommy Torres,Imparable,data/A/E/F/TRAEFOU128F932105B.h5
1264,TRAEFPN128F930BD07,SOJWNDG12AB018235E,Les Malpolis,Les Amours de Nathalie,data/A/E/F/TRAEFPN128F930BD07.h5
1265,TRAEFQG128F429F74E,SOZMCOM12A8C13F945,Washboard Sam,Bucket's Got A Hole In It,data/A/E/F/TRAEFQG128F429F74E.h5
1266,TRAEFTR128F429A360,SONFNKK12A8C13BDE6,Shirley Caesar,Angels We Have Heard On High (Album Version),data/A/E/F/TRAEFTR128F429A360.h5
1267,TRAEFUS12903CC2779,SODAAKS12AB018D37F,Tammy Wynette,Welcome To My World (Live),data/A/E/F/TRAEFUS12903CC2779.h5
1268,TRAEFWP128F4238373,SODCXGX12A8AE46866,Fun Lovin' Criminals,We Have All The Time In The World (Live),data/A/E/F/TRAEFWP128F4238373.h5
1269,TRAEFYR128F4268253,SOFRDJX12A8C130B2F,Los Chunguitos,Por La Calle Abajo,data/A/E/F/TRAEFYR128F4268253.h5
1270,TRAEGAZ128F426240C,SOYYANE12A8C132D08,Céline Dion,Un Garcon Pas Comme Les Autres (Ziggy),data/A/E/G/TRAEGAZ128F426240C.h5
1271,TRAEGBE128F4284973,SOZCATU12A58A7BD8D,OutKast,Happy Valentine's Day,data/A/E/G/TRAEGBE128F4284973.h5
1272,TRAEGDO128F42705BF,SOQEUVL12A8C133AC2,Andy Griffith,Just A Closer Walk With Thee,data/A/E/G/TRAEGDO128F42705BF.h5
1273,TRAEGFX12903CF8E7B,SOBBDPK12AC3DF6CB3,Joe Lynn Turner,Second Hand Life,data/A/E/G/TRAEGFX12903CF8E7B.h5
1274,TRAEGGV128F92F29B2,SOTHGTJ12A8C13399D,Warrant,Cherry Pie,data/A/E/G/TRAEGGV128F92F29B2.h5
1275,TRAEGHJ12903CE26DF,SOJZHAZ12AB01866C5,IYOV,Hipster Haircut,data/A/E/G/TRAEGHJ12903CE26DF.h5
1276,TRAEGJE128F42656F1,SOVNVPF12A8C13AD4A,Otis Taylor,Round and Round,data/A/E/G/TRAEGJE128F42656F1.h5
1277,TRAEGKP12903CBB66B,SOIAYAJ12AB0189B8B,Laron aka Swan featuring Alexander East,Up All Night - Remix,data/A/E/G/TRAEGKP12903CBB66B.h5
1278,TRAEGMN128F42690CD,SOQEBML12A8C136AA4,Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson,Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon âme a reconnu votre âme(Werther/Charlotte),data/A/E/G/TRAEGMN128F42690CD.h5
1279,TRAEGMO128F146D5F6,SOYVTIL12A6D4F6BD4,Righteous Brothers,See That Girl,data/A/E/G/TRAEGMO128F146D5F6.h5
1280,TRAEGRF128F426B2D2,SOZFWDC12A8C13317B,The Clancy Brothers,Water Is Alright In Tay,data/A/E/G/TRAEGRF128F426B2D2.h5
1281,TRAEGRR128F422285F,SOHODRU12A81C230CE,Five Fingers of Funk,Genuine,data/A/E/G/TRAEGRR128F422285F.h5
1282,TRAEGRU128F9358874,SOAULBO12A58A7A2F8,Michael Whalen,A New Heart,data/A/E/G/TRAEGRU128F9358874.h5
1283,TRAEGUL128E078B0C1,SOZUUEA12A6701D4D2,Randy Travis,Wind In The Wire (Album Version),data/A/E/G/TRAEGUL128E078B0C1.h5
1284,TRAEHBW12903CE1045,SODVRAB12AB018DD17,Tonic,Where Do I Fit,data/A/E/H/TRAEHBW12903CE1045.h5
1285,TRAEHLP128F933720D,SOQRIHX12AB0185FCB,The Grip Weeds,Changed,data/A/E/H/TRAEHLP128F933720D.h5
1286,TRAEHMP128F92DCC42,SOQGJZV12A8C144767,Andy & Lucas,Amores Cobardes,data/A/E/H/TRAEHMP128F92DCC42.h5
1287,TRAEHNA128F423786C,SOGRIWH12A8C1318AD,Móveis Coloniais de Acaju,Perca peso,data/A/E/H/TRAEHNA128F423786C.h5
1288,TRAEHOI12903CD02C8,SOKHRGL12AB018ADAC,John D. Loudermilk,Brown Girl,data/A/E/H/TRAEHOI12903CD02C8.h5
1289,TRAEHTK128F14A4706,SOSXYJQ12A6D4FB699,Glen Campbell And Bobbie Gentry,Mornin' Glory,data/A/E/H/TRAEHTK128F14A4706.h5
1290,TRAEHTT128F9303492,SOKMREL12AB017AC04,Pablo Montero,La Copa Grande,data/A/E/H/TRAEHTT128F9303492.h5
1291,TRAEHTU128F93353E5,SOIAGWA12A8C142CE0,Jay Pérez,Ojitos Dormilones,data/A/E/H/TRAEHTU128F93353E5.h5
1292,TRAEHXW128F146F3C5,SOAXMZC12A6D4F67A6,Kenny Rogers,The Son Of Hickory Holler's Tramp,data/A/E/H/TRAEHXW128F146F3C5.h5
1293,TRAEHYF128F148AE0C,SOQKBUO12A6D4FB40F,Dave Hollister,Bad When U Broke,data/A/E/H/TRAEHYF128F148AE0C.h5
1294,TRAEIDZ128F42658BC,SOAFFAD12A8C130310,Arturo Sandoval,My Funny Valentine,data/A/E/I/TRAEIDZ128F42658BC.h5
1295,TRAEIIO128F92E08FD,SOONSFT12A8C13E5D0,Wednesday 13's Frankenstein Drag Queens From Planet 13,Hit And Rape (Album Version),data/A/E/I/TRAEIIO128F92E08FD.h5
1296,TRAEIKO128F932739F,SOAHAEF12AB017E6A5,Dub Pistols feat. Lindy Layton & Rodney P,I'm In Love,data/A/E/I/TRAEIKO128F932739F.h5
1297,TRAEIKW128F1456B1A,SOJDYWJ12A6D4F3E34,Darwin's Waiting Room,Feel So Stupid (Table 9),data/A/E/I/TRAEIKW128F1456B1A.h5
1298,TRAEIKX128F92CCFB6,SOFCBVB12A8C143EC8,André Minvielle,Les Chaudrons,data/A/E/I/TRAEIKX128F92CCFB6.h5
1299,TRAEIMT128F1466ED6,SONRUXD12A6D4F4A5E,A.Z.,We Can't Win (Explicit),data/A/E/I/TRAEIMT128F1466ED6.h5
1300,TRAEISN128F428F699,SOUVYHS12A8C13AB77,Herbert Von Karajan,"Die Fledermaus - Operette in drei Akten/Silvester-Einlagen/Dein ist mein ganzes Herz (aus ""Das Land des Lächelns"")",data/A/E/I/TRAEISN128F428F699.h5
1301,TRAEIUN12903CBBAC3,SOVSNHP12AB0185417,Hassan Annouri feat. Cassandra Steen,Wahrheit,data/A/E/I/TRAEIUN12903CBBAC3.h5
1302,TRAEIYU128F931BC4B,SOKAWBI12AB018277B,Gaiteros de Pillopo,El Barbero,data/A/E/I/TRAEIYU128F931BC4B.h5
1303,TRAEJAC128F427FBDE,SOZBVGC12A8C1341A6,Paul Taylor / Terry Dexter,Long Distance Relationship,data/A/E/J/TRAEJAC128F427FBDE.h5
1304,TRAEJDC128F92D1684,SOBQWPU12A8C144A5E,Lee Ritenour,Captain Fingers,data/A/E/J/TRAEJDC128F92D1684.h5
1305,TRAEJFN128F4291C10,SOCAWJO12A8C13C811,Andreas Dorau,So ist das nun mal,data/A/E/J/TRAEJFN128F4291C10.h5
1306,TRAEJIW12903CE0B99,SOOXXFH12AB0186E48,Bukue One,Ready Now,data/A/E/J/TRAEJIW12903CE0B99.h5
1307,TRAEJMB128F93461C9,SOMZTXK12AB018491B,Hiram Bullock,Voodoo Chile,data/A/E/J/TRAEJMB128F93461C9.h5
1308,TRAEJPC12903CD420E,SOMHUTQ12AB018DEF1,Serpentine,Rainbow Ride,data/A/E/J/TRAEJPC12903CD420E.h5
1309,TRAEJWK128F149EA60,SOYHKYI12A6D4FAEB4,Crazy Horse,Scratchy (Takes 1-3 / bonus track),data/A/E/J/TRAEJWK128F149EA60.h5
1310,TRAEJXI128F4291A83,SOYVTPT12A8C13FBD4,Baroness,Grad,data/A/E/J/TRAEJXI128F4291A83.h5
1311,TRAEKCR128F14593A5,SOPFOHF12A6D4F6538,Slim Whitman,As You Take A  Walk Through My Mind,data/A/E/K/TRAEKCR128F14593A5.h5
1312,TRAEKCV128E0781A5B,SOPTTOX12A6310E279,Thomas Dolby,One Of Our Submarines,data/A/E/K/TRAEKCV128E0781A5B.h5
1313,TRAEKIO128F425786C,SOLRHDX12A8AE47065,Justin,WA-KA-BAM!! (INTRO),data/A/E/K/TRAEKIO128F425786C.h5
1314,TRAELGF128F42265A9,SOSRMIF12A81C237B0,Barbara Lusch,Now_ Baby_ or Never,data/A/E/L/TRAELGF128F42265A9.h5
1315,TRAELHH128F92CF21E,SOVKDPG12A8C144EE8,Raphaël,Le Petit Train (Mixé Par Mark Plati),data/A/E/L/TRAELHH128F92CF21E.h5
1316,TRAELHY12903CAD56C,SODGZCH12AB0183AE6,Ini Kamoze,Goodness & Mercy,data/A/E/L/TRAELHY12903CAD56C.h5
1317,TRAELNO128F42148EF,SOCXRVU12A6D4F87A2,Sugar Minott,Walking Dub,data/A/E/L/TRAELNO128F42148EF.h5
1318,TRAELRO128F92DD2F1,SOIWWJW12AB017C41E,Martha Wainwright,Comin' Tonight,data/A/E/L/TRAELRO128F92DD2F1.h5
1319,TRAELUY128F93147BA,SOYKSBN12AB017EF6B,Stevie Ray Vaughan And Double Trouble,Chitlins Con Carne,data/A/E/L/TRAELUY128F93147BA.h5
1320,TRAELWU128F4230D12,SOGMHRG12A6D4FE8CD,Mance Lipscomb,Motherless Children (Remastered Version) (Take 2),data/A/E/L/TRAELWU128F4230D12.h5
1321,TRAELXD128F14A8B21,SOJENAR12A67021592,Randy Travis,On The Other Hand (Remastered Album Version),data/A/E/L/TRAELXD128F14A8B21.h5
1322,TRAEMAA128F428E58F,SOCXDDP12A8C141B23,Los Chichos,El Te Daba Mala Vida,data/A/E/M/TRAEMAA128F428E58F.h5
1323,TRAEMDH128F146B548,SOJNGHO12A6D4F84BC,La Portuaria,Palabras De Amor(En Vivo),data/A/E/M/TRAEMDH128F146B548.h5
1324,TRAEMGG12903CEBB52,SODAYSL12AB018FFFA,Boondox,Nothing To Lose,data/A/E/M/TRAEMGG12903CEBB52.h5
1325,TRAEMGL128F4266177,SOULRCV12A8C137BEC,Maurane,Juste Une Petite Fille,data/A/E/M/TRAEMGL128F4266177.h5
